score_IT,score_CS,score_CE,score_MMA,total_correct,accuracy_score,average_speed,interest_score,performance_group,performance_encoded,Track,track_encoded
0,2,2,5,9,0.45,0.3840095703786176,0.516396171848553,Average,0,Multimedia Arts,3
4,2,0,0,6,0.3,0.3252839286726666,0.4498864285309334,Low,2,Information Technology,2
3,0,3,3,9,0.45,0.5170710202488125,0.4631715919004751,Average,0,Computer Engineering,0
3,5,1,3,12,0.6,0.317646371391889,0.6329414514432443,Average,0,Computer Science,1
0,0,5,0,5,0.25,0.6985523298250157,0.2705790680699937,Low,2,Computer Engineering,0
1,2,5,1,9,0.45,0.9644203015454658,0.2842318793818137,Average,0,Computer Engineering,0
5,3,2,1,11,0.55,0.5182244771836615,0.5227102091265354,Average,0,Information Technology,2
2,3,3,1,9,0.45,0.4179129740507035,0.5028348103797187,Average,0,Computer Engineering,0
2,3,1,0,6,0.3,0.8299968007575416,0.24800127969698338,Low,2,Computer Science,1
3,2,0,1,6,0.3,0.594333091788847,0.3422667632844612,Low,2,Information Technology,2
3,0,1,3,7,0.35,0.8881440521379498,0.25474237914482006,Low,2,Multimedia Arts,3
3,1,4,1,9,0.45,0.9134544469778418,0.3046182212088633,Average,0,Computer Engineering,0
3,5,0,0,8,0.4,0.9525069969604762,0.2589972012158095,Average,0,Computer Science,1
3,2,2,3,10,0.5,0.38427092798973095,0.5462916288041076,Average,0,Multimedia Arts,3
3,2,0,4,9,0.45,0.5217533932240249,0.46129864271039006,Average,0,Multimedia Arts,3
3,4,2,2,11,0.55,0.7177585115618267,0.4428965953752694,Average,0,Computer Science,1
2,0,3,0,5,0.25,0.825975930032171,0.21960962798713163,Low,2,Computer Engineering,0
2,1,2,4,9,0.45,0.4962306352760692,0.47150774588957234,Average,0,Multimedia Arts,3
2,2,4,3,11,0.55,0.859643819976464,0.38614247200941443,Average,0,Computer Engineering,0
0,3,3,3,9,0.45,0.9806253344854827,0.27774986620580694,Average,0,Computer Engineering,0
0,3,5,1,9,0.45,0.4212428661421695,0.5015028535431323,Average,0,Computer Engineering,0
3,4,0,2,9,0.45,0.6513049224399357,0.4094780310240258,Average,0,Computer Science,1
2,2,0,5,9,0.45,0.8789079529712078,0.31843681881151686,Average,0,Multimedia Arts,3
3,2,2,3,10,0.5,0.8835660268573726,0.34657358925705095,Average,0,Multimedia Arts,3
3,1,0,3,7,0.35,0.7298404407236558,0.31806382371053765,Low,2,Information Technology,2
1,2,3,3,9,0.45,0.5453682729707698,0.4518526908116921,Average,0,Computer Engineering,0
4,2,0,2,8,0.4,0.4555041108347374,0.45779835566610505,Average,0,Information Technology,2
5,3,0,3,11,0.55,0.47355609356297573,0.5405775625748097,Average,0,Information Technology,2
0,4,1,1,6,0.3,0.4138341705975343,0.41446633176098624,Low,2,Computer Science,1
3,3,2,3,11,0.55,0.40170455749955386,0.5693181770001785,Average,0,Information Technology,2
2,2,4,0,8,0.4,0.39510858842093277,0.4819565646316269,Average,0,Computer Engineering,0
0,2,4,2,8,0.4,0.5676756139347356,0.41292975442610574,Average,0,Computer Engineering,0
0,1,0,5,6,0.3,0.4632164290089318,0.3947134283964273,Low,2,Multimedia Arts,3
2,5,0,2,9,0.45,0.5136196430024564,0.46455214279901746,Average,0,Computer Science,1
1,3,0,3,7,0.35,0.6601041731591146,0.3459583307363542,Low,2,Multimedia Arts,3
0,3,5,1,9,0.45,0.7126218497946534,0.38495126008213865,Average,0,Computer Engineering,0
0,3,0,1,4,0.2,0.5848458599567781,0.2860616560172888,Low,2,Computer Science,1
5,1,0,0,6,0.3,0.8607247955328146,0.23571008178687416,Low,2,Information Technology,2
2,1,2,4,9,0.45,0.3444237953733429,0.5322304818506629,Average,0,Multimedia Arts,3
1,0,3,4,8,0.4,0.9184978160487893,0.27260087358048424,Average,0,Multimedia Arts,3
1,0,3,4,8,0.4,0.6273217609171295,0.3890712956331482,Average,0,Multimedia Arts,3
1,3,3,3,10,0.5,0.6710505510673285,0.4315797795730686,Average,0,Multimedia Arts,3
2,5,2,1,10,0.5,0.454247005384296,0.5183011978462816,Average,0,Computer Science,1
3,5,3,2,13,0.65,0.7497697797704714,0.49009208809181143,Average,0,Computer Science,1
0,2,3,0,5,0.25,0.8968120732396121,0.19127517070415517,Low,2,Computer Engineering,0
2,2,0,4,8,0.4,0.8416096767017802,0.3033561293192879,Average,0,Multimedia Arts,3
0,0,5,3,8,0.4,0.3767445487899464,0.48930218048402147,Average,0,Computer Engineering,0
1,4,2,1,8,0.4,0.600115430984342,0.3999538276062632,Average,0,Computer Science,1
5,3,0,2,10,0.5,0.8034617822924117,0.3786152870830353,Average,0,Information Technology,2
4,3,2,3,12,0.6,0.9508155829473794,0.3796737668210482,Average,0,Information Technology,2
4,2,1,2,9,0.45,0.9671576794165917,0.28313692823336334,Average,0,Information Technology,2
1,1,3,0,5,0.25,0.9606219759277979,0.16575120962888085,Low,2,Computer Engineering,0
3,5,0,2,10,0.5,0.8829574550812389,0.3468170179675044,Average,0,Computer Science,1
4,3,2,2,11,0.55,0.48486938441308725,0.5360522462347651,Average,0,Information Technology,2
5,1,2,2,10,0.5,0.46138430512193995,0.515446277951224,Average,0,Information Technology,2
3,4,3,3,13,0.65,0.8340831227171226,0.456366750913151,Average,0,Computer Science,1
0,3,3,4,10,0.5,0.549699395453442,0.4801202418186232,Average,0,Multimedia Arts,3
4,3,2,3,12,0.6,0.48049046532672485,0.5678038138693101,Average,0,Information Technology,2
5,0,3,3,11,0.55,0.9468848571594404,0.35124605713622387,Average,0,Information Technology,2
5,3,0,3,11,0.55,0.844676835003149,0.39212926599874043,Average,0,Information Technology,2
1,4,1,1,7,0.35,0.8366152076681204,0.27535391693275185,Low,2,Computer Science,1
0,2,0,5,7,0.35,0.6060243442027766,0.36759026231888936,Low,2,Multimedia Arts,3
2,3,0,3,8,0.4,0.851757237165367,0.2992971051338532,Average,0,Computer Science,1
5,3,2,3,13,0.65,0.9806952996599068,0.3977218801360373,Average,0,Information Technology,2
2,3,2,5,12,0.6,0.36864476319431705,0.6125420947222732,Average,0,Multimedia Arts,3
2,4,2,2,10,0.5,0.8990706777571407,0.34037172889714373,Average,0,Computer Science,1
2,2,2,3,9,0.45,0.8402504830525039,0.33389980677899844,Average,0,Multimedia Arts,3
1,0,5,1,7,0.35,0.7486963193078914,0.31052147227684346,Low,2,Computer Engineering,0
3,2,2,2,9,0.45,0.6456503312828126,0.41173986748687497,Average,0,Information Technology,2
4,1,1,0,6,0.3,0.4378132324285423,0.4048747070285831,Low,2,Information Technology,2
1,1,0,5,7,0.35,0.3756122419408221,0.4597551032236712,Low,2,Multimedia Arts,3
3,5,2,2,12,0.6,0.32233655788880555,0.6310653768444778,Average,0,Computer Science,1
0,0,1,3,4,0.2,0.630680386333965,0.26772784546641404,Low,2,Multimedia Arts,3
3,5,2,0,10,0.5,0.41160175355031137,0.5353592985798754,Average,0,Computer Science,1
0,2,5,1,8,0.4,0.47900988304004655,0.4483960467839814,Average,0,Computer Engineering,0
5,3,3,2,13,0.65,0.44327590008163065,0.6126896399673478,Average,0,Information Technology,2
2,1,2,3,8,0.4,0.7500633462062287,0.3399746615175085,Average,0,Multimedia Arts,3
1,1,3,3,8,0.4,0.6489681492096337,0.38041274031614647,Average,0,Computer Engineering,0
3,3,2,3,11,0.55,0.936941070716792,0.3552235717132832,Average,0,Information Technology,2
0,4,0,3,7,0.35,0.927499788554013,0.23900008457839478,Low,2,Computer Science,1
3,5,0,1,9,0.45,0.38266711102595996,0.5169331555896161,Average,0,Computer Science,1
3,3,0,3,9,0.45,0.305782619153196,0.5476869523387216,Average,0,Multimedia Arts,3
0,1,4,2,7,0.35,0.6691648700410755,0.3423340519835698,Low,2,Computer Engineering,0
3,3,3,1,10,0.5,0.8428401192558475,0.362863952297661,Average,0,Computer Engineering,0
3,1,5,1,10,0.5,0.4427510516903198,0.5228995793238721,Average,0,Computer Engineering,0
1,5,0,1,7,0.35,0.8232277305870199,0.28070890776519203,Low,2,Computer Science,1
5,1,2,2,10,0.5,0.5089516330745192,0.49641934677019234,Average,0,Information Technology,2
1,1,3,1,6,0.3,0.8251009856051625,0.24995960575793497,Low,2,Computer Engineering,0
0,5,0,3,8,0.4,0.5930117946696143,0.4027952821321543,Average,0,Computer Science,1
2,4,3,3,12,0.6,0.6747717331038948,0.49009130675844204,Average,0,Computer Science,1
1,2,4,1,8,0.4,0.5762093465333387,0.4095162613866645,Average,0,Computer Engineering,0
1,4,0,0,5,0.25,0.9467514038694613,0.17129943845221546,Low,2,Computer Science,1
2,4,0,3,9,0.45,0.42909609733946397,0.4983615610642145,Average,0,Computer Science,1
2,1,0,4,7,0.35,0.9393560447314302,0.23425758210742792,Low,2,Multimedia Arts,3
1,0,2,3,6,0.3,0.37989458857457226,0.4280421645701711,Low,2,Multimedia Arts,3
3,5,2,3,13,0.65,0.8854791865445786,0.43580832538216857,Average,0,Computer Science,1
0,3,2,5,10,0.5,0.30531724101519303,0.5778731035939229,Average,0,Multimedia Arts,3
2,4,2,2,10,0.5,0.8029026349564741,0.37883894601741036,Average,0,Computer Science,1
0,0,5,1,6,0.3,0.7532907543153579,0.27868369827385686,Low,2,Computer Engineering,0
0,3,0,3,6,0.3,0.7814963098950154,0.2674014760419938,Low,2,Computer Science,1
0,4,1,0,5,0.25,0.35304757039042123,0.40878097184383155,Low,2,Computer Science,1
3,0,3,0,6,0.3,0.755425306284838,0.2778298774860648,Low,2,Information Technology,2
2,0,5,1,8,0.4,0.9272718245827773,0.26909127016688905,Average,0,Computer Engineering,0
5,1,0,0,6,0.3,0.9752175540580883,0.18991297837676469,Low,2,Information Technology,2
3,1,3,2,9,0.45,0.64352622873989,0.4125895085040441,Average,0,Information Technology,2
2,0,5,1,8,0.4,0.7794644115467503,0.3282142353812999,Average,0,Computer Engineering,0
0,3,1,4,8,0.4,0.7733929224657823,0.3306428310136871,Average,0,Multimedia Arts,3
3,0,1,0,4,0.2,0.3174730605359478,0.3930107757856209,Low,2,Information Technology,2
2,5,1,2,10,0.5,0.5544119476261333,0.4782352209495467,Average,0,Computer Science,1
4,1,2,0,7,0.35,0.504820170972647,0.40807193161094124,Low,2,Information Technology,2
0,1,3,3,7,0.35,0.8508068771695156,0.2696772491321937,Low,2,Computer Engineering,0
3,3,2,3,11,0.55,0.6735481341906473,0.46058074632374113,Average,0,Multimedia Arts,3
4,0,1,0,5,0.25,0.4237537139729251,0.38049851441083,Low,2,Information Technology,2
1,3,2,0,6,0.3,0.49258016044687875,0.38296793582124855,Low,2,Computer Science,1
1,0,3,3,7,0.35,0.4783632703434842,0.41865469186260634,Low,2,Multimedia Arts,3
5,3,0,1,9,0.45,0.38480870619331964,0.5160765175226721,Average,0,Information Technology,2
0,3,3,3,9,0.45,0.7571427040927243,0.3671429183629103,Average,0,Multimedia Arts,3
5,1,3,3,12,0.6,0.6338149651898823,0.5064740139240471,Average,0,Information Technology,2
4,3,2,3,12,0.6,0.9219736734770094,0.3912105306091962,Average,0,Information Technology,2
1,3,2,0,6,0.3,0.6936270863136751,0.30254916547453,Low,2,Computer Science,1
0,0,0,4,4,0.2,0.7390413033921558,0.22438347864313768,Low,2,Multimedia Arts,3
5,1,1,0,7,0.35,0.7352488363745691,0.31590046545017236,Low,2,Information Technology,2
1,1,4,3,9,0.45,0.7571108937790256,0.3671556424883898,Average,0,Computer Engineering,0
2,4,1,1,8,0.4,0.3584732275999643,0.4966107089600143,Average,0,Computer Science,1
3,0,5,1,9,0.45,0.3287961721245502,0.5384815311501799,Average,0,Computer Engineering,0
5,3,2,3,13,0.65,0.6356737194552611,0.5357305122178956,Average,0,Information Technology,2
0,0,5,3,8,0.4,0.6492630619437862,0.3802947752224855,Average,0,Computer Engineering,0
3,1,2,3,9,0.45,0.952738372661043,0.2889046509355828,Average,0,Multimedia Arts,3
3,0,3,1,7,0.35,0.49913962393678535,0.4103441504252858,Low,2,Information Technology,2
0,0,3,0,3,0.15,0.3078826817901563,0.36684692728393753,Low,2,Computer Engineering,0
2,3,0,0,5,0.25,0.9846322282168958,0.1561471087132417,Low,2,Computer Science,1
1,1,3,4,9,0.45,0.7248672745611133,0.38005309017555466,Average,0,Multimedia Arts,3
3,1,3,0,7,0.35,0.640548266074948,0.35378069357002084,Low,2,Information Technology,2
0,5,0,0,5,0.25,0.45523983874354507,0.367904064502582,Low,2,Computer Science,1
3,2,1,3,9,0.45,0.9559242825853487,0.28763028696586057,Average,0,Information Technology,2
4,1,0,0,5,0.25,0.8659592014568136,0.20361631941727457,Low,2,Information Technology,2
1,3,3,2,9,0.45,0.4183947981131598,0.502642080754736,Average,0,Computer Engineering,0
1,1,5,1,8,0.4,0.7583333556628405,0.33666665773486376,Average,0,Computer Engineering,0
1,0,5,0,6,0.3,0.5401041351732336,0.36395834593070653,Low,2,Computer Engineering,0
2,2,5,0,9,0.45,0.707537628627265,0.38698494854909404,Average,0,Computer Engineering,0
5,0,0,1,6,0.3,0.9388206880450443,0.20447172478198228,Low,2,Information Technology,2
5,1,3,1,10,0.5,0.43700807685092075,0.5251967692596317,Average,0,Information Technology,2
0,3,1,4,8,0.4,0.644352503448305,0.382258998620678,Average,0,Multimedia Arts,3
3,3,3,0,9,0.45,0.5352451557796665,0.4559019376881335,Average,0,Computer Science,1
5,3,1,2,11,0.55,0.7428166691563395,0.4328733323374642,Average,0,Information Technology,2
4,0,3,2,9,0.45,0.5771297311502905,0.4391481075398838,Average,0,Information Technology,2
5,2,1,2,10,0.5,0.8019823234727417,0.3792070706109033,Average,0,Information Technology,2
4,3,0,0,7,0.35,0.7734085413107868,0.3006365834756852,Low,2,Information Technology,2
3,5,1,3,12,0.6,0.8275265518122377,0.42898937927510494,Average,0,Computer Science,1
3,0,2,3,8,0.4,0.3202666397465528,0.5118933441013789,Average,0,Information Technology,2
3,3,0,1,7,0.35,0.5302406092820853,0.3979037562871659,Low,2,Information Technology,2
3,1,5,3,12,0.6,0.5370684996538503,0.5451726001384599,Average,0,Computer Engineering,0
0,0,1,4,5,0.25,0.6187411480775622,0.3025035407689751,Low,2,Multimedia Arts,3
2,3,1,5,11,0.55,0.6200320271022631,0.4819871891590948,Average,0,Multimedia Arts,3
0,4,0,1,5,0.25,0.8774067605698666,0.19903729577205337,Low,2,Computer Science,1
0,3,2,5,10,0.5,0.996020303411058,0.3015918786355768,Average,0,Multimedia Arts,3
3,4,3,1,11,0.55,0.8310465239125677,0.3975813904349729,Average,0,Computer Science,1
1,1,5,3,10,0.5,0.9334569532471615,0.3266172187011354,Average,0,Computer Engineering,0
3,3,3,1,10,0.5,0.40870096718049065,0.5365196131278037,Average,0,Computer Science,1
4,3,3,0,10,0.5,0.44657245684295455,0.5213710172628182,Average,0,Information Technology,2
1,3,0,3,7,0.35,0.33890581437895817,0.47443767424841676,Low,2,Multimedia Arts,3
1,1,3,3,8,0.4,0.8671976159507777,0.29312095361968893,Average,0,Multimedia Arts,3
3,3,1,1,8,0.4,0.7789889617682197,0.3284044152927121,Average,0,Information Technology,2
2,1,5,2,10,0.5,0.7299987764519552,0.4080004894192179,Average,0,Computer Engineering,0
3,5,2,0,10,0.5,0.5278396722804841,0.48886413108780635,Average,0,Computer Science,1
3,3,4,1,11,0.55,0.9817983455147667,0.33728066179409333,Average,0,Computer Engineering,0
3,2,5,2,12,0.6,0.4059298310087527,0.5976280675964989,Average,0,Computer Engineering,0
5,0,3,1,9,0.45,0.7761604706960014,0.3595358117215995,Average,0,Information Technology,2
3,2,2,3,10,0.5,0.9590546777691635,0.3163781288923346,Average,0,Information Technology,2
3,0,2,3,8,0.4,0.9562510882539585,0.25749956469841656,Average,0,Information Technology,2
0,0,3,4,7,0.35,0.7864733838847404,0.2954106464461038,Low,2,Multimedia Arts,3
2,3,3,4,12,0.6,0.9644066419042767,0.3742373432382893,Average,0,Multimedia Arts,3
2,2,5,2,11,0.55,0.7638099310462196,0.42447602758151215,Average,0,Computer Engineering,0
2,5,2,1,10,0.5,0.6303298201997638,0.4478680719200945,Average,0,Computer Science,1
2,3,0,3,8,0.4,0.3373423803213025,0.505063047871479,Average,0,Multimedia Arts,3
1,1,1,3,6,0.3,0.5332561807798001,0.36669752768807995,Low,2,Multimedia Arts,3
0,3,3,2,8,0.4,0.5922945697880785,0.4030821720847686,Average,0,Computer Science,1
2,4,1,2,9,0.45,0.48637632638731476,0.47544946944507416,Average,0,Computer Science,1
2,3,3,0,8,0.4,0.7183017383593859,0.35267930465624564,Average,0,Computer Engineering,0
1,1,5,3,10,0.5,0.6222286060846508,0.45110855756613966,Average,0,Computer Engineering,0
4,1,1,0,6,0.3,0.4268158272128921,0.40927366911484314,Low,2,Information Technology,2
3,1,1,1,6,0.3,0.8666170055767897,0.23335319776928412,Low,2,Information Technology,2
3,3,3,0,9,0.45,0.7458676678562505,0.37165293285749984,Average,0,Computer Engineering,0
0,1,3,4,8,0.4,0.6511833277759322,0.3795266688896271,Average,0,Multimedia Arts,3
4,0,2,1,7,0.35,0.8851528137188611,0.25593887451245556,Low,2,Information Technology,2
3,4,0,0,7,0.35,0.6130978356244972,0.36476086575020117,Low,2,Computer Science,1
3,2,5,3,13,0.65,0.5185817868704431,0.5825672852518228,Average,0,Computer Engineering,0
0,1,3,1,5,0.25,0.7260054915282554,0.2595978033886978,Low,2,Computer Engineering,0
0,0,5,3,8,0.4,0.9699355897564097,0.2520257640974361,Average,0,Computer Engineering,0
3,2,1,5,11,0.55,0.4055760553415673,0.5677695778633731,Average,0,Multimedia Arts,3
1,3,1,3,8,0.4,0.590337966936068,0.40386481322557277,Average,0,Multimedia Arts,3
3,4,0,1,8,0.4,0.3401279304471574,0.503948827821137,Average,0,Computer Science,1
1,2,4,1,8,0.4,0.4726569748476365,0.45093721006094534,Average,0,Computer Engineering,0
3,3,3,0,9,0.45,0.5870896885104845,0.4351641245958062,Average,0,Computer Engineering,0
5,3,1,1,10,0.5,0.5821873394935833,0.4671250642025667,Average,0,Information Technology,2
1,2,3,2,8,0.4,0.47446008729636846,0.4502159650814526,Average,0,Computer Engineering,0
5,1,1,1,8,0.4,0.5357246052043909,0.4257101579182436,Average,0,Information Technology,2
2,2,2,5,11,0.55,0.3529119808821503,0.5888352076471399,Average,0,Multimedia Arts,3
1,4,3,0,8,0.4,0.6551857004004291,0.37792571983982837,Average,0,Computer Science,1
4,1,1,3,9,0.45,0.7831055359150214,0.35675778563399146,Average,0,Information Technology,2
2,2,2,4,10,0.5,0.8482150361836016,0.36071398552655937,Average,0,Multimedia Arts,3
0,3,1,4,8,0.4,0.66301749007048,0.374793003971808,Average,0,Multimedia Arts,3
3,3,1,3,10,0.5,0.5067619295247894,0.49729522819008426,Average,0,Information Technology,2
3,3,5,3,14,0.7,0.889815357470781,0.4640738570116876,High,1,Computer Engineering,0
3,3,2,3,11,0.55,0.43084476582519105,0.5576620936699236,Average,0,Multimedia Arts,3
3,2,1,3,9,0.45,0.5366700987737542,0.4553319604904984,Average,0,Information Technology,2
1,4,0,0,5,0.25,0.3079795353509884,0.42680818585960467,Low,2,Computer Science,1
1,1,3,1,6,0.3,0.6462768673934625,0.321489253042615,Low,2,Computer Engineering,0
1,3,4,3,11,0.55,0.4033192884359239,0.5686722846256305,Average,0,Computer Engineering,0
0,2,3,4,9,0.45,0.8447966458346374,0.33208134166614506,Average,0,Multimedia Arts,3
3,0,5,2,10,0.5,0.4752782792459693,0.5098886883016123,Average,0,Computer Engineering,0
3,0,5,2,10,0.5,0.9249082096398158,0.33003671614407365,Average,0,Computer Engineering,0
0,3,2,0,5,0.25,0.9632937986578629,0.16468248053685483,Low,2,Computer Science,1
2,1,2,5,10,0.5,0.8768377936231615,0.3492648825507354,Average,0,Multimedia Arts,3
5,0,1,3,9,0.45,0.5218889278399572,0.4612444288640172,Average,0,Information Technology,2
1,3,5,3,12,0.6,0.4048992291144085,0.5980403083542366,Average,0,Computer Engineering,0
1,2,0,4,7,0.35,0.7531738974628688,0.3087304410148525,Low,2,Multimedia Arts,3
2,3,2,5,12,0.6,0.33718866382389945,0.6251245344704401,Average,0,Multimedia Arts,3
5,1,3,3,12,0.6,0.8690118038168482,0.41239527847326074,Average,0,Information Technology,2
2,3,2,5,12,0.6,0.4398547613804408,0.5840580954478237,Average,0,Multimedia Arts,3
2,5,1,3,11,0.55,0.5726658469056347,0.5009336612377462,Average,0,Computer Science,1
3,2,5,1,11,0.55,0.864471805316531,0.3842112778733876,Average,0,Computer Engineering,0
0,4,3,3,10,0.5,0.32438435252538234,0.570246258989847,Average,0,Computer Science,1
2,4,0,2,8,0.4,0.653873687567406,0.37845052497303755,Average,0,Computer Science,1
1,1,5,2,9,0.45,0.7464550624116936,0.3714179750353226,Average,0,Computer Engineering,0
1,3,0,4,8,0.4,0.3512641764231734,0.49949432943073063,Average,0,Multimedia Arts,3
4,3,2,0,9,0.45,0.4466087021628406,0.4913565191348638,Average,0,Information Technology,2
0,1,5,2,8,0.4,0.9184260276688152,0.2726295889324739,Average,0,Computer Engineering,0
3,1,1,3,8,0.4,0.41453670302927687,0.4741853187882893,Average,0,Multimedia Arts,3
4,0,2,3,9,0.45,0.5035680846727886,0.4685727661308846,Average,0,Information Technology,2
0,0,1,5,6,0.3,0.38707933464384686,0.4251682661424613,Low,2,Multimedia Arts,3
5,3,3,3,14,0.7,0.45184931108482024,0.6392602755660719,High,1,Information Technology,2
1,1,4,0,6,0.3,0.8319433172526234,0.24722267309895063,Low,2,Computer Engineering,0
4,1,2,1,8,0.4,0.698952410982185,0.360419035607126,Average,0,Information Technology,2
3,0,2,2,7,0.35,0.7616226722738468,0.3053509310904613,Low,2,Information Technology,2
2,0,5,3,10,0.5,0.9740640894519146,0.31037436421923414,Average,0,Computer Engineering,0
5,2,1,2,10,0.5,0.41029191034838763,0.5358832358606449,Average,0,Information Technology,2
3,4,0,0,7,0.35,0.3295581965370282,0.47817672138518874,Low,2,Computer Science,1
